"id","legislative_session:number","motion:title","number","result","start_date","start_time"
"19zmh_2013/h027","19","24. Prodej pozemku parc.è. 1195/331, k.ú. Prostøe","27","SCHVÁLENO","24.6.2013","14:24:17"
"19zmh_2013/h028","19","25. Prodej pozemku parc.è. 1197/273, k.ú. Prostøe","28","SCHVÁLENO","24.6.2013","14:24:48"
"19zmh_2013/h029","19","26. Prodej pozemkù parc.è. 1326/11 a parc.è. 1326","29","SCHVÁLENO","24.6.2013","14:27:32"
"19zmh_2013/h030","19","27. Prodej pozemku parc.è. 1466/6, k.ú. Šumbark","30","SCHVÁLENO","24.6.2013","14:28:13"
"19zmh_2013/h031","19","28. Prodej èástí pozemkù parc.è. 1539/2 a parc.è.","31","SCHVÁLENO","24.6.2013","14:30:21"
"19zmh_2013/h032","19","29. Prodej èásti pozemku parc.è. 606/1 a pozemku","32","SCHVÁLENO","24.6.2013","14:31:00"
"19zmh_2013/h033","19","30. Prodej pozemkù v k.ú. Havíøov-mìsto na vıstav","33","SCHVÁLENO","24.6.2013","14:32:58"
"19zmh_2013/h034","19","31. Smìna èásti pozemku v majetku mìsta parc. è.","34","SCHVÁLENO","24.6.2013","14:33:35"
"19zmh_2013/h035","19","32. Smìna nemovitostí s Moravskoslezskım krajem -","35","SCHVÁLENO","24.6.2013","14:34:17"
"19zmh_2013/h036","19","33. Pøevod nemovitostí v rámci projektu regenerac","36","SCHVÁLENO","24.6.2013","14:34:48"
"19zmh_2013/h037","19","34. Nabídka na odkoupení pozemku vèetnì staveb v","37","SCHVÁLENO","24.6.2013","14:35:25"
"19zmh_2013/h038","19","35. Právní rozbor kupní smlouvy - k usnesení ZMH","38","SCHVÁLENO","24.6.2013","14:36:08"
"19zmh_2013/h039","19","36. Vıkup pozemku v k.ú. Havíøov-mìsto - pan Mila","39","SCHVÁLENO","24.6.2013","14:36:44"
"19zmh_2013/h040","19","37. Vıkup pozemku v k.ú. Prostøední Suchá - man.","40","SCHVÁLENO","24.6.2013","14:37:20"
"19zmh_2013/h041","19","38. Vıkup pozemkù v k.ú. Prostøední Suchá - paní","41","SCHVÁLENO","24.6.2013","14:37:52"
"19zmh_2013/h042","19","39. Vıkup pozemku v k.ú. Prostøední Suchá - paní","42","SCHVÁLENO","24.6.2013","14:38:24"
"19zmh_2013/h043","19","40. Vıkup pozemku v k.ú. Prostøední Suchá - man.","43","SCHVÁLENO","24.6.2013","14:38:56"
"19zmh_2013/h044","19","41. Vıkup pozemku v k.ú. Prostøední Suchá - pan J","44","SCHVÁLENO","24.6.2013","14:39:27"
"19zmh_2013/h045","19","42. Vıkup pozemku v k.ú. Prostøední Suchá - paní","45","SCHVÁLENO","24.6.2013","14:40:03"
"19zmh_2013/h046","19","43. Vıkup pozemku v k.ú. Prostøední Suchá - man.","46","SCHVÁLENO","24.6.2013","14:40:33"
"19zmh_2013/h047","19","44. Vıkup nemovitostí v k.ú. Šumbark - pan Martin","47","SCHVÁLENO","24.6.2013","14:41:09"
"19zmh_2013/h048","19","45. Vıkup pozemkù v k.ú. Prostøední Suchá - pan A","48","SCHVÁLENO","24.6.2013","14:41:43"
"19zmh_2013/h049","19","46. Vıkup pozemkù k. ú. Dolní Suchá, pro úèely vı","49","SCHVÁLENO","24.6.2013","14:42:18"
"19zmh_2013/h050","19","47. Vıkup pozemkù pro úèely realizace stavby: &quot;Od","50","SCHVÁLENO","24.6.2013","14:42:50"
"19zmh_2013/h051","19","48. Pøijetí daru pozemkù v rámci realizace stavby","51","SCHVÁLENO","24.6.2013","14:43:24"
"19zmh_2013/h052","19","49. Navıšení rozsahu vıkupu èástí pozemkù k. ú. D","52","SCHVÁLENO","24.6.2013","14:44:01"
"19zmh_2013/h053","19","50. Smluvní vztahy pro úèely realizace stavby: &quot;P","53","SCHVÁLENO","24.6.2013","14:44:38"
"19zmh_2013/h054","19","51. Smluvní vztahy pro úèely realizace stavby: &quot;R","54","SCHVÁLENO","24.6.2013","14:45:13"
"19zmh_2013/h055","19","52. Nabídka na pøevod kanalizaèního øadu","55","SCHVÁLENO","24.6.2013","14:45:54"
"19zmh_2013/h056","19","53. Objekty získané od spoleènosti Autodùm Vrána","56","SCHVÁLENO","24.6.2013","14:46:26"
"19zmh_2013/h057","19","54. Vynìtí dlouhodobého majetku z hospodaøení pøí","57","SCHVÁLENO","24.6.2013","14:47:07"
"19zmh_2013/h058","19","55. Rozpis závazného ukazatele vıdajù rozpoètu od","58","SCHVÁLENO","24.6.2013","14:47:52"
"19zmh_2013/h059","19","56. Stavba è. 10018 &quot;Sniování spotøeby energie Z","59","SCHVÁLENO","24.6.2013","14:48:33"
"19zmh_2013/h060","19","57. Stavba è. 10020 &quot;Sniování spotøeby energie Z","60","SCHVÁLENO","24.6.2013","14:49:08"
"19zmh_2013/h061","19","58. Stavba è. 10021 &quot;Sniování spotøeby energie Z","61","SCHVÁLENO","24.6.2013","14:49:51"
"19zmh_2013/h062","19","59. Stavba è. 10052 &quot;Dopravní terminál Havíøov&quot; -","62","SCHVÁLENO","24.6.2013","14:50:59"
"19zmh_2013/h063","19","60. Smlouva o poskytnutí finanèního pøíspìvku - P","63","SCHVÁLENO","24.6.2013","14:51:49"
"19zmh_2013/h064","19","61. Obecnì závazná vyhláška k ochranì noèního kli","64","SCHVÁLENO","24.6.2013","14:52:56"
"19zmh_2013/h065","19","62. Informativní zpráva o skuteèném stavu podanıc","65","SCHVÁLENO","24.6.2013","14:53:43"
"19zmh_2013/h066","19","63. Poskytnutí pùjèek na vıstavbu kanalizaèních p","66","SCHVÁLENO","24.6.2013","14:54:20"
"19zmh_2013/h067","19","64. Vyøazení sluebního vozidla z majetku mìsta","67","SCHVÁLENO","24.6.2013","14:55:03"
"19zmh_2013/h068","19","65. Svazek mìst a obcí okresu Karviná - závìreènı","68","SCHVÁLENO","24.6.2013","14:55:47"
"19zmh_2013/h069","19","66. Svazek mìst a obcí okresu Karviná - vystoupen","69","SCHVÁLENO","24.6.2013","15:17:19"
"19zmh_2013/h070","19","67. Mikroregion ermanické a Tìrlické pøehrady -","70","SCHVÁLENO","24.6.2013","15:18:04"
"19zmh_2013/h071","19","68. KIC Odpady, a.s. - informace o konání øádné V","71","SCHVÁLENO","24.6.2013","15:18:51"
"19zmh_2013/h072","19","69. HTS,, a.s. - zmìna øeditele spoleènosti","72","SCHVÁLENO","24.6.2013","15:19:29"
"19zmh_2013/h073","19","70. Èerpání Fondu pro zvıšení bezpeènosti a ochra","73","SCHVÁLENO","24.6.2013","15:20:15"
"19zmh_2013/h074","19","71. Informativní zpráva o èinnosti FV ZMH","74","SCHVÁLENO","24.6.2013","15:20:58"
"19zmh_2013/h075","19","72. Informativní zpráva o èinnosti vedení mìsta","75","SCHVÁLENO","24.6.2013","15:21:36"
"19zmh_2013/h076","19","73. Obecnì závazná vyhláška, kterou se mìní a dop","76","SCHVÁLENO","24.6.2013","15:22:32"
"18zmh_2013/h001","18","01. Schválení pøedsednictva 18. zasedání ZMH dne","1","SCHVÁLENO","25.3.2013","13:12:01"
"18zmh_2013/h002","18","02. Schválení programu 18. zasedání ZMH dne 25.3.","2","SCHVÁLENO","25.3.2013","13:14:04"
"18zmh_2013/h003","18","03. Urèení ovìøovatelù zápisu o prùbìhu 18. zased","3","SCHVÁLENO","25.3.2013","13:15:32"
"18zmh_2013/h004","18","04. Ovìøení zápisu ze 17. zasedání ZMH, konaného","4","SCHVÁLENO","25.3.2013","13:17:47"
"18zmh_2013/h005","18","05. Kontrola plnìní usnesení ZMH","5","SCHVÁLENO","25.3.2013","13:18:47"
"18zmh_2013/h006","18","06. Privatizace bytového fondu v majetku statutár","6","SCHVÁLENO","25.3.2013","13:19:38"
"18zmh_2013/h007","18","07. Vımìna oken v obytnıch domech ve vlastnictví","7","SCHVÁLENO","25.3.2013","13:20:45"
"18zmh_2013/h008","18","08. Návrh úprav rozpoètu I. na rok 2013 - rozpoèt","8","SCHVÁLENO","25.3.2013","13:22:00"
"18zmh_2013/h009","18","09. Vısledek správy aktiv mìsta Èeskou spoøitelno","9","SCHVÁLENO","25.3.2013","13:23:05"
"18zmh_2013/h010","18","10. Monitoring hospodaøení obcí","10","SCHVÁLENO","25.3.2013","13:24:52"
"18zmh_2013/h011","18","11. Plnìní rozpoètu mìsta Havíøova a hospodáøské","11","SCHVÁLENO","25.3.2013","13:26:11"
"18zmh_2013/h012","18","12. Vyúètování hospodaøení mìstem zøízenıch pøísp","12","SCHVÁLENO","25.3.2013","13:36:33"
"18zmh_2013/h014","18","13. Rozpoètovı vıhled mìsta Havíøova na roky 2013","14","SCHVÁLENO","25.3.2013","14:30:14"
"18zmh_2013/h015","18","14. Podpora èinnosti porodnice NsP Havíøov, p.o.","15","SCHVÁLENO","25.3.2013","14:43:19"
"18zmh_2013/h016","18","15. Poskytnutí dotace na provoz soukromé mateøské","16","SCHVÁLENO","25.3.2013","14:44:03"
"18zmh_2013/h017","18","16. Zapojení schválené neinvestièní rozpoètové re","17","SCHVÁLENO","25.3.2013","14:47:56"
"18zmh_2013/h018","18","17. ádost o povolení splátkového kalendáøe Ing.","18","SCHVÁLENO","25.3.2013","14:48:37"
"18zmh_2013/h019","18","18. Vyúètování poskytnutıch dotací z rozpoètu mìs","19","SCHVÁLENO","25.3.2013","14:49:16"
"18zmh_2013/h022","18","19. Návrh na poskytnutí dotací z rozpoètu mìsta","22","SCHVÁLENO","25.3.2013","15:36:01"
"18zmh_2013/h023","18","20. Ukonèení èinnosti SMŠ K. Èapka - zajištìní p","23","SCHVÁLENO","25.3.2013","15:40:32"
"18zmh_2013/h024","18","21. Bezúplatnı pøevod majetku - maketa stráníka","24","SCHVÁLENO","25.3.2013","15:41:17"
"18zmh_2013/h025","18","22. Èerpání Fondu pro zvıšení bezpeènosti a ochra","25","SCHVÁLENO","25.3.2013","15:41:54"
"18zmh_2013/h026","18","23. Zámìr prodeje pozemku parc.è. 1466/6, k.ú. Šu","26","SCHVÁLENO","25.3.2013","15:42:34"
"18zmh_2013/h027","18","24. Zámìr prodeje èásti pozemku parc.è. 606/1 a p","27","SCHVÁLENO","25.3.2013","15:43:12"
"18zmh_2013/h028","18","25. Zámìr prodeje pozemku parc.è. 1195/331, k.ú.","28","SCHVÁLENO","25.3.2013","15:43:51"
"18zmh_2013/h029","18","26. Zámìr prodeje pozemku parc.è. 1197/273, k.ú.","29","SCHVÁLENO","25.3.2013","15:44:38"
"18zmh_2013/h030","18","27. Zámìr prodeje èásti pozemku parc.è. 1251, k.","30","SCHVÁLENO","25.3.2013","15:45:17"
"18zmh_2013/h031","18","28. Zámìr prodeje èástí pozemkù parc.è. 1539/2 a","31","SCHVÁLENO","25.3.2013","15:46:05"
"18zmh_2013/h032","18","29. Prodej pozemku parc.è. 1225/48, k.ú. Prostøe","32","SCHVÁLENO","25.3.2013","15:46:51"
"18zmh_2013/h033","18","30. Prodej pozemku parc.è. 1714/56, k.ú. Prostøed","33","SCHVÁLENO","25.3.2013","15:47:29"
"18zmh_2013/h034","18","31. Prodej pozemku parc.è. 1666/4, k.ú. Šumbark","34","SCHVÁLENO","25.3.2013","15:48:09"
"18zmh_2013/h035","18","32. Prodej pozemku parc.è. 2056/7, k.ú. Bludovice","35","SCHVÁLENO","25.3.2013","15:48:46"
"18zmh_2013/h036","18","33. Prodej èástí pozemkù parc.è. 1642/1 a parc.è.","36","SCHVÁLENO","25.3.2013","15:49:23"
"18zmh_2013/h037","18","34. Prodej pozemku parc.è. 2096/9, k.ú. Bludovice","37","SCHVÁLENO","25.3.2013","15:50:36"
"18zmh_2013/h038","18","35. Vıkup pozemku parc.è. 3674/2, k.ú. Havíøov-m","38","SCHVÁLENO","25.3.2013","15:51:17"
"18zmh_2013/h039","18","36. Majetkoprávní vypoøádání pozemku parc.è. 144","39","SCHVÁLENO","25.3.2013","15:51:56"
"18zmh_2013/h040","18","37. Smluvní vztahy pro úèely realizace stavby: &quot;R","40","SCHVÁLENO","25.3.2013","15:52:38"
"18zmh_2013/h041","18","38. Koupì pozemku pro úèely realizace stavby: &quot;Re","41","SCHVÁLENO","25.3.2013","15:53:23"
"18zmh_2013/h042","18","39. Odkoupení pozemkù parc. è. 315/12, parc. è. 3","42","SCHVÁLENO","25.3.2013","15:57:36"
"18zmh_2013/h043","18","40. Smìna pozemkù k.ú. Dolní Suchá - Autodùm Vrán","43","SCHVÁLENO","25.3.2013","15:58:29"
"18zmh_2013/h044","18","41. Smìna nemovitostí s Moravskoslezskım krajem","44","SCHVÁLENO","25.3.2013","16:12:03"
"18zmh_2013/h045","18","42. Objekt U Jeslí 893/2, Havíøov-Šumbark","45","SCHVÁLENO","25.3.2013","16:12:48"
"18zmh_2013/h046","18","43. Pøedání  dlouhodobého majetku k hospodaøení","46","SCHVÁLENO","25.3.2013","16:13:27"
"18zmh_2013/h047","18","44. Pøíprava území po ukonèení hornické èinnosti-","47","SCHVÁLENO","25.3.2013","16:14:06"
"18zmh_2013/h048","18","45. Navıšení finanèních prostøedkù vıdajové èásti","48","SCHVÁLENO","25.3.2013","16:17:50"
"18zmh_2013/h049","18","46. Pøehled veøejnıch zakázek nad 1 mil.Kè bez DP","49","SCHVÁLENO","25.3.2013","16:18:38"
"18zmh_2013/h050","18","47. Smluvní vztahy pro úèely vybudování kanalizaè","50","SCHVÁLENO","25.3.2013","16:22:09"
"18zmh_2013/h051","18","48. Spolufinancování stavby &quot;Okruní køiovatka s","51","SCHVÁLENO","25.3.2013","16:22:54"
"18zmh_2013/h052","18","49. Roèní monitorovací zpráva o postupu realizace","52","SCHVÁLENO","25.3.2013","16:23:38"
"18zmh_2013/h053","18","50. Roèní monitorovací zpráva o postupu realizace","53","SCHVÁLENO","25.3.2013","16:24:24"
"18zmh_2013/h054","18","51. Informativní zpráva o skuteèném stavu podanıc","54","SCHVÁLENO","25.3.2013","16:25:02"
"18zmh_2013/h055","18","52. Volba pøísedících Okresního soudu v Karviné p","55","SCHVÁLENO","25.3.2013","16:26:09"
"18zmh_2013/h056","18","52. Volba pøísedících Okresního soudu v Karviné p","56","SCHVÁLENO","25.3.2013","16:26:40"
"18zmh_2013/h057","18","53. Smlouva o sdruení zadavatelù na veøejnou zak","57","SCHVÁLENO","25.3.2013","16:27:23"
"18zmh_2013/h058","18","54. Eiffage Construction Èeská republika, s.r.o.,","58","SCHVÁLENO","25.3.2013","16:28:16"
"18zmh_2013/h059","18","55. Èlenství mìsta ve svazku obcí Mikroregion er","59","SCHVÁLENO","25.3.2013","16:29:37"
"18zmh_2013/h060","18","56. Návrh na doplnìní usnesení è. 581/14ZM/2012 -","60","SCHVÁLENO","25.3.2013","16:30:15"
"18zmh_2013/h061","18","57. Zmìny ve Finanèním vıboru ZMH","61","SCHVÁLENO","25.3.2013","16:30:56"
"18zmh_2013/h062","18","58. Informativní zpráva o èinnosti vedení mìsta","62","SCHVÁLENO","25.3.2013","16:31:37"
"17zmh_2013/h001","17","01. Schválení pøedsednictva 17. zasedání ZMH dne","1","SCHVÁLENO","28.1.2013","13:02:37"
"17zmh_2013/h002","17","02. Schválení programu 17. zasedání ZMH dne 28.1.","2","SCHVÁLENO","28.1.2013","13:06:02"
"17zmh_2013/h003","17","03. Urèení ovìøovatelù zápisu o prùbìhu 17. zased","3","SCHVÁLENO","28.1.2013","13:07:37"
"17zmh_2013/h004","17","04. Ovìøení zápisu z 16. zasedání ZMH, konaného d","4","SCHVÁLENO","28.1.2013","13:09:22"
"17zmh_2013/h005","17","05. Kontrola plnìní usnesení ZMH","5","SCHVÁLENO","28.1.2013","13:29:39"
"17zmh_2013/h006","17","06. Vyhodnocení stavu veøejného poøádku z hledisk","6","SCHVÁLENO","28.1.2013","13:47:04"
"17zmh_2013/h007","17","07. Úvìrovı rámec - finanèní toky","7","SCHVÁLENO","28.1.2013","13:51:07"
"17zmh_2013/h008","17","08. Návrh úprav rozpoètu VI. na rok 2012 - rozpoè","8","SCHVÁLENO","28.1.2013","13:52:09"
"17zmh_2013/h009","17","09. Plnìní rozpoètu mìsta Havíøova a hospodáøské","9","SCHVÁLENO","28.1.2013","13:55:54"
"17zmh_2013/h010","17","10. ádost Armády spásy v Èeské republice o zmìnu","10","SCHVÁLENO","28.1.2013","13:56:29"
"17zmh_2013/h011","17","11. Zámìr prodeje pozemku parc.è. 2096/9, k.ú. Bl","11","SCHVÁLENO","28.1.2013","13:57:05"
"17zmh_2013/h012","17","12. Zámìr prodeje pozemku parc.è. 2056/7, k.ú. Bl","12","SCHVÁLENO","28.1.2013","13:57:36"
"17zmh_2013/h013","17","13. Zámìr smìnit èást pozemku parc. è. 1528/2 v m","13","SCHVÁLENO","28.1.2013","13:58:09"
"17zmh_2013/h014","17","14. Prodej pozemku parc.è. 1891/52, k.ú. Šumbark","14","SCHVÁLENO","28.1.2013","13:58:52"
"17zmh_2013/h015","17","15. Vıstavba &quot;Centra bydlení pro seniory &quot;v Havíø","15","SCHVÁLENO","28.1.2013","13:59:38"
"17zmh_2013/h016","17","16. Vıkup pro úèely stavby: &quot;Odkanalizování Havíø","16","SCHVÁLENO","28.1.2013","14:00:10"
"17zmh_2013/h017","17","17. Vıkup pozemku parc.è. 292/2, k.ú. Dolní Datyn","17","SCHVÁLENO","28.1.2013","14:00:48"
"17zmh_2013/h018","17","18. Rozpis vıdajù OŠK na investièní akce a opravy","18","SCHVÁLENO","28.1.2013","14:01:37"
"17zmh_2013/h019","17","19. Harmonogram vıznamnıch celomìstskıch akcí v r","19","SCHVÁLENO","28.1.2013","14:06:00"
"17zmh_2013/h020","17","20. ádost Sportovního klubu volejbalu Havíøov o","20","SCHVÁLENO","28.1.2013","14:06:48"
"17zmh_2013/h021","17","21. ádost Help klubu, sdruení rodièù a pøátel d","21","SCHVÁLENO","28.1.2013","14:07:29"
"17zmh_2013/h022","17","22. ádost obèanského sdruení HC AZ Havíøov 2010","22","SCHVÁLENO","28.1.2013","14:08:11"
"17zmh_2013/h023","17","23. ádost Mìstského Fotbalového Klubu Havíøov o","23","SCHVÁLENO","28.1.2013","14:08:58"
"17zmh_2013/h024","17","24. ádost TJ ÈSAD Havíøov o zmìnu podílu stanove","24","SCHVÁLENO","28.1.2013","14:09:53"
"17zmh_2013/h025","17","25. ádost Sportovního klubu stolního tenisu Baní","25","SCHVÁLENO","28.1.2013","14:10:31"
"17zmh_2013/h026","17","26. Informativní zpráva o skuteèném stavu podanıc","26","SCHVÁLENO","28.1.2013","14:11:11"
"17zmh_2013/h027","17","27. Technické sluby Havíøov a.s. - schválení zmì","27","SCHVÁLENO","28.1.2013","14:11:55"
"17zmh_2013/h028","17","28. Návrhy kandidátù na pøísedící Okresního soudu","28","SCHVÁLENO","28.1.2013","14:14:34"
"17zmh_2013/h029","17","29. Náhrada vıdìlku ušlého v souvislosti s vıkone","29","SCHVÁLENO","28.1.2013","14:15:25"
"17zmh_2013/h030","17","30. Informativní zpráva o èinnosti KV ZMH","30","SCHVÁLENO","28.1.2013","14:23:17"
"17zmh_2013/h031","17","31. Informativní zpráva o èinnosti vedení mìsta","31","SCHVÁLENO","28.1.2013","14:23:56"
"16zmh_2012/h001","16","01. Schválení pøedsednictva 16. zasedání ZMH dne","1","SCHVÁLENO","17.12.2012","13:05:24"
"16zmh_2012/h003","16","02. Schválení programu 16. zasedání ZMH dne 17.12","3","SCHVÁLENO","17.12.2012","13:09:39"
"16zmh_2012/h004","16","03. Urèení ovìøovatelù zápisu o prùbìhu 16. zased","4","SCHVÁLENO","17.12.2012","13:11:28"
"16zmh_2012/h005","16","04. Ovìøení zápisu z 15. zasedání ZMH, konaného d","5","SCHVÁLENO","17.12.2012","13:13:09"
"16zmh_2012/h006","16","05. Kontrola plnìní usnesení ZMH","6","SCHVÁLENO","17.12.2012","13:13:53"
"16zmh_2012/h007","16","06. Obecnì závazná vyhláška, kterou se mìní a dop","7","SCHVÁLENO","17.12.2012","13:16:09"
"16zmh_2012/h008","16","07. Zapojení schválené neinvestièní rozpoètové re","8","SCHVÁLENO","17.12.2012","13:16:46"
"16zmh_2012/h009","16","08. Návrh na poskytnutí dotací z vıdajové èásti O","9","SCHVÁLENO","17.12.2012","13:17:32"
"16zmh_2012/h010","16","09. Návrh na poskytnutí dotací z vıdajové èásti O","10","SCHVÁLENO","17.12.2012","13:18:15"
"16zmh_2012/h011","16","10. ádost obèanského sdruení Slavia HAVÍØOV o o","11","SCHVÁLENO","17.12.2012","13:19:10"
"16zmh_2012/h012","16","11. Rozpoèet mìsta Havíøova na rok 2013","12","SCHVÁLENO","17.12.2012","13:37:13"
"16zmh_2012/h013","16","12. Hospodáøská èinnost mìsta Havíøova - návrh na","13","SCHVÁLENO","17.12.2012","13:38:35"
"16zmh_2012/h014","16","13. Návrh na zhodnocení finanèních prostøedkù mìs","14","SCHVÁLENO","17.12.2012","13:39:30"
"16zmh_2012/h015","16","14. Plnìní rozpoètu mìsta Havíøova a hospodáøské","15","SCHVÁLENO","17.12.2012","13:40:31"
"16zmh_2012/h016","16","15. Plnìní rozpoètu mìsta Havíøova a hospodáøské","16","SCHVÁLENO","17.12.2012","13:41:21"
"16zmh_2012/h017","16","16. Návrh úprav rozpoètu V. na rok 2012 - rozpoèt","17","SCHVÁLENO","17.12.2012","13:42:13"
"16zmh_2012/h018","16","17. Privatizace bytového fondu v majetku statutár","18","SCHVÁLENO","17.12.2012","13:42:51"
"16zmh_2012/h019","16","18. Èerpání Fondu pro zvıšení bezpeènosti a ochra","19","SCHVÁLENO","17.12.2012","13:43:32"
"16zmh_2012/h020","16","19. Program prevence kriminality na rok 2013","20","SCHVÁLENO","17.12.2012","13:44:20"
"16zmh_2012/h021","16","20. Komunitní plán sociálních slueb a souvisejíc","21","SCHVÁLENO","17.12.2012","13:44:58"
"16zmh_2012/h022","16","21. Zámìr prodeje pozemku parc.è. 1666/4, k.ú. Šu","22","SCHVÁLENO","17.12.2012","13:45:32"
"16zmh_2012/h023","16","22. Zámìr prodeje èástí pozemkù parc.è. 1642/1 a","23","SCHVÁLENO","17.12.2012","13:46:12"
"16zmh_2012/h024","16","23. Zámìr prodeje pozemku parc.è. 1225/48, k.ú.","24","SCHVÁLENO","17.12.2012","13:46:49"
"16zmh_2012/h025","16","24. Zámìr prodeje pozemkù parc.è. 1326/11 a parc.","25","SCHVÁLENO","17.12.2012","13:47:27"
"16zmh_2012/h026","16","25. Zámìr prodeje pozemku parc.è. 1714/56, k.ú. P","26","SCHVÁLENO","17.12.2012","13:48:15"
"16zmh_2012/h027","16","26. Vıstavba Centra bydlení pro seniory v Havíøov","27","SCHVÁLENO","17.12.2012","14:45:40"
"16zmh_2012/h028","16","27. Prodej pozemkù k ji postavenım distribuèním","28","SCHVÁLENO","17.12.2012","14:46:31"
"16zmh_2012/h029","16","28. Prodej pozemkù v k.ú. Havíøov-mìsto na vıstav","29","SCHVÁLENO","17.12.2012","15:09:28"
"16zmh_2012/h030","16","29. Prodej pozemku pod ji postavenou garáí , ar","30","SCHVÁLENO","17.12.2012","15:10:11"
"16zmh_2012/h031","16","30. Prodej pozemkù parc.è. 582/13 a 582/11, k.ú.","31","SCHVÁLENO","17.12.2012","15:11:26"
"16zmh_2012/h032","16","31. Prodej objektu restaurace ul. Padlıch hrdinù","32","SCHVÁLENO","17.12.2012","15:13:43"
"16zmh_2012/h033","16","32. Smluvní vztahy pro úèely realizace stavby: &quot;C","33","SCHVÁLENO","17.12.2012","15:14:18"
"16zmh_2012/h034","16","33. Koupì pozemku pro úèely realizace stavby: &quot;Re","34","SCHVÁLENO","17.12.2012","15:16:13"
"16zmh_2012/h035","16","34. Smìna pozemku parc.è. 2819, k.ú. Havíøov - mì","35","SCHVÁLENO","17.12.2012","15:16:52"
"16zmh_2012/h036","16","35. Nabídka Zemìdìlského podniku Razová na odprod","36","SCHVÁLENO","17.12.2012","15:17:26"
"16zmh_2012/h037","16","36. Zmìna èásti usnesení ZMH è. 1190/25/ZM/06, z","37","SCHVÁLENO","17.12.2012","15:18:08"
"16zmh_2012/h038","16","16. zasedání Zastupitelstva mìsta Havíøova 37. Odkup 29 kusù autobusovıch èekáren od spoleèn","38","SCHVÁLENO","17.12.2012","15:20:12"
"16zmh_2012/h039","16","38. Zastavení nemovitostí v majetku mìsta","39","SCHVÁLENO","17.12.2012","15:26:30"
"16zmh_2012/h040","16","39. Odstoupení od budoucí kupní smlouvy","40","SCHVÁLENO","17.12.2012","15:28:24"
"16zmh_2012/h041","16","40. Pøedání  discgolfového høištì Správì sportov","41","SCHVÁLENO","17.12.2012","15:29:00"
"16zmh_2012/h042","16","41. Pøedání 2 klimatizaèních jednotek k hospodaø","42","SCHVÁLENO","17.12.2012","15:29:34"
"16zmh_2012/h043","16","42. Prominutí èásti poplatku z prodlení - Lucia B","43","SCHVÁLENO","17.12.2012","15:33:08"
"16zmh_2012/h044","16","43. Návrh obecnì závazné vyhlášky, kterou se mìní","44","SCHVÁLENO","17.12.2012","15:33:50"
"16zmh_2012/h045","16","44. Dodatek è. 1 k Dohodì o vzájemnıch vztazích v","45","SCHVÁLENO","17.12.2012","15:34:34"
"16zmh_2012/h046","16","45. Prodej vodovodù v majetku mìsta","46","SCHVÁLENO","17.12.2012","15:36:19"
"16zmh_2012/h047","16","46. Odkanalizování èástí mìsta Havíøova - I. etap","47","SCHVÁLENO","17.12.2012","15:38:24"
"16zmh_2012/h048","16","47. è. stavby 10062 &quot;Parkovací dùm Havíøov&quot; - pod","48","SCHVÁLENO","17.12.2012","15:39:15"
"16zmh_2012/h049","16","48. Rozpis závazného ukazatele vıdajù rozpoètu od","49","SCHVÁLENO","17.12.2012","15:39:59"
"16zmh_2012/h050","16","49. Podání ádosti o dotaci na projekt &quot;Dopravní","50","SCHVÁLENO","17.12.2012","15:40:46"
"16zmh_2012/h051","16","50. Zmìna monitorovacích indikátorù Integrovaného","51","SCHVÁLENO","17.12.2012","15:41:31"
"16zmh_2012/h052","16","51. Informativní zpráva o skuteèném stavu podanıc","52","SCHVÁLENO","17.12.2012","15:42:09"
"16zmh_2012/h053","16","52. Technické sluby Havíøov a.s. - zmìna zástupc","53","SCHVÁLENO","17.12.2012","15:42:57"
"16zmh_2012/h054","16","53. Zmìny zøizovacích listin pøíspìvkovıch organi","54","SCHVÁLENO","17.12.2012","15:43:40"
"16zmh_2012/h055","16","54. Setkání hornickıch a hutnickıch mìst","55","SCHVÁLENO","17.12.2012","15:44:15"
"16zmh_2012/h056","16","55. Poskytnutí vìcného daru z fondu primátora mìs","56","SCHVÁLENO","17.12.2012","15:44:52"
"16zmh_2012/h057","16","56. Termíny schùzí Rady mìsta Havíøova a zasedání","57","SCHVÁLENO","17.12.2012","15:45:24"
"16zmh_2012/h058","16","57. Zmìny ve Finanèním vıboru ZMH","58","SCHVÁLENO","17.12.2012","15:45:59"
"16zmh_2012/h059","16","58. Informativní zpráva o èinnosti Finanèního vıb","59","SCHVÁLENO","17.12.2012","15:46:49"
"16zmh_2012/h060","16","59. Informativní zpráva o èinnosti vedení mìsta","60","SCHVÁLENO","17.12.2012","15:47:27"
"16zmh_2012/h061","16","60. Pøijetí nadaèního pøíspìvku a poskytnutí d","61","SCHVÁLENO","17.12.2012","15:48:18"
"15zmh_2012/h001","15","01. Schválení pøedsednictva 15. zasedání ZMH dne","1","SCHVÁLENO","5.11.2012","13:03:33"
"15zmh_2012/h003","15","02. Schválení programu 15. zasedání ZMH dne 5.11.","3","SCHVÁLENO","5.11.2012","13:07:49"
"15zmh_2012/h004","15","03. Urèení ovìøovatelù zápisu o prùbìhu 15. zased","4","SCHVÁLENO","5.11.2012","13:09:18"
"15zmh_2012/h005","15","04. Ovìøení zápisu ze 14. zasedání ZMH, konaného","5","SCHVÁLENO","5.11.2012","13:13:00"
