id,start_date,motion:title,motion:number,motion:id,legislative_session:id,result,counts:option:yes,counts:option:no,counts:option:abstain,counts:number_of_people,counts:present
33431,26.3.2015,,,,5,fail,14,0,6,65,20
33433,26.3.2015,,,,5,pass,43,1,20,65,64
33435,26.3.2015,k volbě přísedících Městského soudu v Praze,1,Z-3133,5,pass,50,0,7,65,57
33437,26.3.2015,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl. m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů",2,Z-3215,5,pass,45,0,9,65,54
33439,26.3.2015,"k uzavření smlouvy o zřízení služebnosti inženýrské sítě se Správou železniční dopravní cesty, státní organizace",3,Z-3062,5,pass,55,0,0,65,55
33441,26.3.2015,k návrhu na schválení originárního nabytí vlastnického práva k nemovitosti vybudované v rámci stavby č. 41341 Rekonstrukce komunikace Pod Hrachovkou do majetku hl.m. Prahy,4,Z-3068,5,pass,54,0,1,65,55
33443,26.3.2015,"k návrhu na uzavření smlouvy o smlouvě budoucí kupní a smlouvě o smlouvě budoucí o zřízení věcného břemene pro stavbu č. 42117 Zelená Malovanka, etapa 0001 Zelené stěny",5,Z-3196,5,pass,50,0,4,65,54
33445,26.3.2015,k návrhu na schválení uzavření smluv o zřízení práva odpovídajícího věcnému břemenu,6,Z-3163,5,pass,56,0,0,65,56
33447,26.3.2015,"k návrhu na revokaci usnesení ZHMP č. 41/29 ze dne 11.9. 2014 ve věci poskytnutí Ručitelského prohlášení hlavního města Prahy vystavené v souvislosti s uzavřením dodatku č. 5 ke kupní smlouvě č. prodávajícího (věřitele): ŠT/O1/008/06/SML, č. kupujícího (dlužníka): 9015000136 ze dne 31.05.2006 ve znění jejího dodatku č. 1 ze dne 31.10.2011, dodatku č. 2 ze dne 28.08.2012, dodatku č. 3 ze dne 10.12.2012, dodatku č. 4 ze dne 29.05.2014 mezi společností Dopravní podnik hl.m. Prahy, akciová společnosti a společností ŠKODA TRANSPORTATION a.s.",7,Z-3260,5,pass,47,2,9,65,58
33449,26.3.2015,k úpravě rozpočtu hl.m. Prahy za účelem financování projektů z Operačního programu Praha - Konkurenceschopnost v roce 2015,8,Z-3243,5,pass,51,0,6,65,57
33451,26.3.2015,k úpravě rozpočtu hl. m. Prahy za účelem financování projektů z Operačního programu Praha - Adaptabilita v roce 2015,9,Z-3285,5,pass,49,4,2,65,55
33453,26.3.2015,"k požadavkům městských částí hl.m. Prahy na ponechání nevyčerpaných účelových prostředků, které jim byly poskytnuty z rozpočtu hl. m. Prahy v roce 2014 (příp. v předchozích letech), k využití v roce 2015",10,Z-3240,5,fail,28,7,23,65,58
33455,26.3.2015,"k požadavkům městských částí hl.m. Prahy na ponechání nevyčerpaných účelových prostředků, které jim byly poskytnuty z rozpočtu hl. m. Prahy v roce 2014 (příp. v předchozích letech), k využití v roce 2015",10,Z-3240,5,pass,53,4,3,65,60
33457,26.3.2015,"k požadavkům městských částí hl.m. Prahy na ponechání nevyčerpaných účelových prostředků, které jim byly poskytnuty z rozpočtu hl. m. Prahy v roce 2014 (příp. v předchozích letech), k využití v roce 2015",10,Z-3240,5,pass,58,0,1,65,59
33459,26.3.2015,k návrhu na ponechání nevyčerpaných finančních prostředků příspěvkových organizací hlavního města Prahy z roku 2014 a let minulých a jejich využití ke stejnému účelu v roce 2015,11,Z-3226,5,pass,59,0,2,65,61
33461,26.3.2015,"k požadavkům městských částí hl.m. Prahy na ponechání nevyčerpaných účelových prostředků, které jim byly poskytnuty z rozpočtu hl. m. Prahy v roce 2014 (příp. v předchozích letech), k využití v roce 2015",10,Z-3240,5,pass,49,0,1,65,50
33463,26.3.2015,"k požadavkům městských částí hl.m. Prahy na ponechání nevyčerpaných účelových prostředků, které jim byly poskytnuty z rozpočtu hl. m. Prahy v roce 2014 (příp. v předchozích letech), k využití v roce 2015",10,Z-3240,5,pass,54,0,5,65,59
33465,26.3.2015,k návrhu na poskytnutí účelových dotací z rozpočtu hl. m. Prahy městským částem hl. m. Prahy,12,Z-3281,5,fail,15,4,41,65,60
33467,26.3.2015,k návrhu na poskytnutí účelových dotací z rozpočtu hl. m. Prahy městským částem hl. m. Prahy,12,Z-3281,5,pass,55,0,5,65,60
33469,26.3.2015,k návrhu na ukončení pořizování změny Z 990/06 ÚP SÚ hl.m. Prahy (Praha 12 - bytová výstavba),13,Z-3096,5,pass,56,0,0,65,56
33471,26.3.2015,"k návrhu na ukončení pořizování celoměstsky významné změny I+II ÚP SÚ hl.m. Prahy - Z 2137/00 (Praha 22, Praha - Kolovraty; realizace nové obytné a smíšené zástavby)",14,Z-3202,5,pass,60,0,0,65,60
33473,26.3.2015,k návrhu na ukončení pořizování celoměstsky významné změny vlny IV Územního plánu sídelního útvaru hl.m. Prahy - Z 2803/00,15,Z-3211,5,pass,60,0,0,65,60
33475,26.3.2015,k návrhu 3. aktualizace Územně analytických podkladů hl. m. Prahy,16,Z-3221,5,pass,46,0,10,65,56
33477,26.3.2015,k návrhu na schválení uzavření bezúplatné smlouvy o zřízení služebnosti se společností OC LUŽINY s.r.o.,17,Z-3270,5,pass,58,0,1,65,59
33479,26.3.2015,k návrhu na schválení uzavření bezúplatné smlouvy o zřízení služebnosti se společností OC LUŽINY s.r.o.,17,Z-3270,5,pass,60,0,0,65,60
33481,26.3.2015,k návrhu na uznání vlastnického práva,18,Z-3139,5,pass,49,0,5,65,54
33483,26.3.2015,"k odůvodnění veřejné zakázky s názvem ""Havarijní oprava nosné konstrukce nad vestibulem metra Budějovická""",19,Z-3063,5,pass,54,0,3,65,57
33485,26.3.2015,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hl.m. Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městské části Praha 1, Praha 3, Praha 10, Praha 11, Praha 12, Praha - Březiněves, Praha - Koloděje, Praha - Kunratice, Praha - Slivenec a Praha – Zličín",20,Z-3250,5,pass,55,0,0,65,55
33487,26.3.2015,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hl.m. Prahy, ve znění pozdějších předpisů, odejmutí správy svěřených věcí z vlastnictví hlavního města Prahy městské části Praha 11, Praha 13, Praha - Dubeč, Praha - Nebušice a Praha – Řeporyje",21,Z-3251,5,pass,52,0,0,65,52
33489,26.3.2015,,,,5,pass,52,0,0,65,52
33491,26.3.2015,"k návrhu na úplatné nabytí veřejného osvětlení v k.ú. Běchovice z vlastnictví společnosti STARKON PRAHA GROUP s.r.o., se sídlem Praha 9 - Běchovice, Mladých Běchovic 2, IČO: 25644858, do vlastnictví hlavního města Prahy za smluvní cenu ve výši 1.000,- Kč",22,Z-3170,5,pass,51,0,0,65,51
33493,26.3.2015,"k návrhu na úplatné nabytí veřejného osvětlení v k.ú. Velká Chuchle z vlastnictví společnosti Vily Chuchle a.s., se sídlem Praha 2, Římská 103/12, IČO: 28914791, do vlastnictví hlavního města Prahy za smluvní cenu ve výši 500,- Kč",23,Z-3175,5,pass,52,0,0,65,52
33495,26.3.2015,"k návrhu na úplatné nabytí pozemku parc. č. 2550, v k.ú. Michle, z vlastnictví Martina Kadlece, do vlastnictví hl. m. Prahy",24,Z-2342,5,pass,52,0,0,65,52
33497,26.3.2015,"k návrhu na úplatné nabytí části pozemku parc. č. 1451, k.ú. Vinoř, ze spoluvlastnictví Marie Hetzelové a Jany Mandlíkové do vlastnictví hlavního města Prahy",25,Z-3164,5,pass,54,0,0,65,54
33499,26.3.2015,"k návrhu na úplatné nabytí pozemku parc. č. 495/1 v k.ú. Slivenec z vlastnictví Ireny Černé a pozemků parc. č. 496/8, 496/9 v k.ú. Slivenec z podílového spoluvlastnictví Ireny Krejčové - id. 1/2 a Gabriely Volfové - id. 1/2 do vlastnictví hlavního města Prahy",26,Z-3050,5,pass,53,0,1,65,54
33501,26.3.2015,"k návrhu na úplatné nabytí vlastnictví kanalizační splaškové stoky DN 300 na pozemku parc. č. 5765/2 k.ú. Záběhlice z vlastnictví MAGELLAN EPSILON s.r.o. se sídlem Naardenská 665/3, Praha 6, IČO: 27568075 do vlastnictví hlavního města Prahy za smluvní cenu ve výši 100,- Kč",27,Z-3174,5,pass,53,0,0,65,53
33503,26.3.2015,,,,5,pass,55,0,0,65,55
33505,26.3.2015,k návrhu na bezúplatné nabytí stavby veřejného osvětlení a vodních děl v k.ú. Čakovice do majetku hl.m. Prahy,28,Z-2914,5,pass,52,0,1,65,53
33507,26.3.2015,k návrhu na bezúplatné nabytí technického zhodnocení chodníku - stavby vyčkávacího zálivu na pozemku parc.č. 4155/1 k.ú. Vinohrady do majetku hl.m. Prahy,29,Z-2921,5,pass,56,0,1,65,57
33509,26.3.2015,"k návrhu na bezúplatné nabytí stavby veřejného osvětlení, chodníků a pozemků v k.ú. Kobylisy z vlastnictví Rezidence Modřínová, a.s. do vlastnictví hl.m. Prahy",30,Z-3044,5,pass,55,0,1,65,56
33511,26.3.2015,"k návrhu na bezúplatné nabytí vodních děl v k.ú. Vysočany a k.ú. Libeň z vlastnictví Tulipa Rokytka, s.r.o. do vlastnictví hl.m. Prahy",31,Z-3070,5,pass,54,0,1,65,55
33513,26.3.2015,"k revokaci usnesení Zastupitelstva HMP č.2/31 ze dne 18.12.2014 k návrhu na bezúplatné nabytí stavby veřejného osvětlení v k.ú. Ruzyně z vlastnictví Českého Aeroholdingu, a.s. do vlastnictví hl.m. Prahy",32,Z-3190,5,pass,51,2,5,65,58
33515,26.3.2015,"k návrhu na bezúplatné nabytí pozemku parc.č.2815/4 o výměře 3 m2 , parc.č.2815/12 o výměře 204 m2 , parc.č.2815/11 o výměře 4 m2 v k.ú. Kyje , parc.č.1720/25 o výměře 175 m2 , parc.č.1720/27 o výměře 10 m2 v k.ú. Vršovice z vlastnictví České republiky, příslušnost hospodařit s majetkem státu : Úřad pro zastupování státu ve věcech majetkových,IČO:69797111,se sídlem Rašínovo nábřeží 390/42,Praha 2 do vlastnictví hl.m. Prahy",33,Z-3010,5,pass,53,0,0,65,53
33517,26.3.2015,"k návrhu na bezúplatné nabytí pozemku parc.č.1145/4 o výměře 9 m2 v k.ú. Hostivař z vlastnictví České republiky, příslušnost hospodařit s majetkem státu : Úřad pro zastupování státu ve věcech majetkových,IČO:69797111,se sídlem Rašínovo nábřeží 390/42,Praha 2 do vlastnictví hl.m. Prahy",34,Z-3013,5,pass,59,0,0,65,59
33519,26.3.2015,"k návrhu na bezúplatné nabytí pozemku parc.č.2019/18 o výměře 12 m2 v k.ú. Krč z vlastnictví České republiky, příslušnost hospodařit s majetkem státu : Úřad pro zastupování státu ve věcech majetkových,IČO:69797111,se sídlem Rašínovo nábřeží 390/42,Praha 2 do vlastnictví hl.m. Prahy",35,Z-3011,5,pass,58,0,1,65,59
33521,26.3.2015,k návrhu na bezúplatné nabytí pozemku parc.č.1774/7 v k.ú. Hloubětín z vlastnictví společnosti Hloubětínský park s.r.o. do vlastnictví hl. m. Prahy,36,Z-1711,5,pass,54,0,4,65,58
33523,26.3.2015,"k návrhu na bezúplatné nabytí pozemků v k. ú. Benice, Dolní Měcholupy, Hrdlořezy, Kbely, Lysolaje, Štěrboholy, Třebonice, Vysočany a Zadní Kopanina z vlastnictví České republiky příslušnost hospodařit s majetkem státu pro Státní pozemkový úřad do vlastnictví hlavního města Prahy dle §7 zákona č. 503/2012 Sb., ve znění pozdějších předpisů",37,Z-3149,5,pass,56,0,0,65,56
33525,26.3.2015,"k návrhu na bezúplatné nabytí pozemků v k. ú. Ďáblice, Dolní Počernice, Dubeč, Horní Počernice, Kyje, Letňany, Pitkovice a Vysočany z vlastnictví České republiky s právem hospodaření s majetkem státu pro Státní statek hl. m. Prahy „v likvidaci“ do vlastnictví hlavního města Prahy",38,Z-3150,5,pass,58,0,0,65,58
33527,26.3.2015,"k návrhu na bezúplatné nabytí pozemku parc.č. 2057/30 a pozemku parc.č. 2094/2 v k.ú. Střešovice z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, IČO 697 97 111, se sídlem Rašínovo nábřeží 390/42, Praha 2 do vlastnictví hl.m. Prahy",39,Z-3141,5,pass,59,0,0,65,59
33529,26.3.2015,k návrhu na bezúplatné nabytí vodních děl a veřejného osvětlení v k.ú. Újezd nad Lesy z vlastnictví fyzických osob do vlastnictví hl.m. Prahy,40,Z-3143,5,pass,56,0,0,65,56
33531,26.3.2015,"k návrhu na bezúplatné nabytí vodních děl v k.ú. Čakovice z vlastnictví ING Real Estate Development CR, s.r.o. do vlastnictví hl.m. Prahy",41,Z-3153,5,pass,56,0,2,65,58
33533,26.3.2015,"k návrhu na bezúplatné nabytí veřejného osvětlení na pozemku parc.č. 520/1 k.ú. Michle z vlastnictví BB Centrum - FILADELFIE, a.s. do vlastnictví hl.m. Prahy",42,Z-3054,5,pass,58,0,0,65,58
33535,26.3.2015,k návrhu na změnu zřizovací listiny příspěvkové organizace Správa služeb hlavního města Prahy,43,Z-3180,5,pass,39,1,17,65,57
33537,26.3.2015,,,,5,pass,56,0,0,65,56
33539,26.3.2015,"k návrhu na uzavření smlouvy o smlouvě budoucí o zřízení služebnosti inženýrské sítě na pozemcích parc.č. 1504/5 a parc.č. 1504/22 v k.ú. Řepy s AMO, spol. s r.o., IČO: 49688022",44,Z-3094,5,pass,59,0,0,65,59
33541,26.3.2015,k návrhu na uzavření smlouvy o zřízení věcného břemene - služebnosti,45,Z-3064,5,pass,59,0,0,65,59
33543,26.3.2015,k návrhu na uzavření smlouvy o zřízení služebnosti,46,Z-3127,5,pass,57,0,0,65,57
33545,26.3.2015,k návrhu na uzavření smlouvy o zřízení služebnosti,47,Z-3122,5,pass,57,0,1,65,58
33547,26.3.2015,k návrhu na úplatný převod horkovodu z vlastnictví hlavního města Prahy do vlastnictví společnosti Pražská teplárenská a.s.,48,Z-2793,5,pass,47,0,10,65,57
33549,26.3.2015,k návrhu na udělení grantů hl. m. Prahy v oblasti kultury a umění na rok 2015,49,Z-3166,5,pass,54,1,7,65,62
33551,26.3.2015,k návrhu na změnu zřizovací listiny příspěvkové organizace hl. m. Prahy Dům dětí a mládeže Praha 3 - Ulita v působnosti odboru SMS MHMP,50,Z-3249,5,pass,47,0,1,65,48
33553,26.3.2015,k návrhu na přidělení finančních prostředků Fotbalové asociaci ČR na organizační zajištění Mistrovství Evropy ve fotbale hráčů do 21 let v roce 2015,51,Z-3148,5,pass,51,0,3,65,54
33555,26.3.2015,,,,5,pass,55,0,0,65,55
33557,26.3.2015,"k návrhu na změnu zřizovací listiny příspěvkové organizace Střední odborná škola pro administrativu Evropské unie, Praha 9, Lipí 1911",52,Z-3184,5,pass,50,0,0,65,50
33559,26.3.2015,"k návrhu na změnu zřizovací listiny příspěvkové organizace Vyšší odborná škola zdravotnická a Střední zdravotnická škola, Praha 4, 5. května 51",53,Z-3185,5,pass,50,0,0,65,50
33561,26.3.2015,k návrhu na změnu zřizovací listiny příspěvkové organizace hl. m. Prahy Domov pro osoby se zdravotním postižením Rudné u Nejdku,54,Z-2689,5,pass,52,0,0,65,52
33563,26.3.2015,"k návrhu na změnu zřizovací listiny příspěvkové organizace Střední odborné učiliště, Praha 4, Ohradní 57",55,Z-2856,5,pass,53,0,0,65,53
33565,26.3.2015,"k návrhu na změnu zřizovací listiny příspěvkové organizace Sřední odborná škola stavební a zahradnická, Praha 9, Učňovská 1",56,Z-3156,5,pass,52,0,0,65,52
33567,26.3.2015,"k návrhu na změnu zřizovací listiny příspěvkové organizace Základní umělecká škola, Praha 4, Dunická 3136",57,Z-3157,5,pass,52,0,0,65,52
33569,26.3.2015,"k návrhu na změnu zřizovací listiny příspěvkové organizace Obchodní akademie, Praha 6, Krupkovo náměstí 4",58,Z-3182,5,pass,50,0,0,65,50
33571,26.3.2015,k návrhu změny zřizovací listiny příspěvkové organizace hl. m. Prahy Dětské centrum Paprsek,59,Z-3197,5,pass,55,0,0,65,55
33573,26.3.2015,k návrhu na změnu zřizovací listiny příspěvkové organizace Základní škola a střední škola waldorfská,60,Z-3254,5,pass,53,0,0,65,53
33575,26.3.2015,"k návrhu na úpravu rozpočtu běžných výdajů v kap. 0416 na rok 2015 u škol, jejichž zřizovatelem jsou městské části hlavního města Prahy",61,Z-3234,5,pass,53,0,1,65,54
33577,26.3.2015,"k návrhu na udělení dotace hlavního města Prahy v oblasti sociálních služeb a grantu hlavního města Prahy v působnosti odboru zdravotnictví, sociální péče a prevence Magistrátu hlavního města Prahy - podpora registrovaných sociálních služeb pro rok 2015",62,Z-3246,5,pass,52,0,4,65,56
33579,26.3.2015,"k návrhu na udělení grantů hlavního města Prahy pro rok 2015 v působnosti odboru zdravotnictví, sociální péče a prevence Magistrátu hlavního města Prahy pro oblast rodinné politiky",63,Z-3238,5,pass,55,0,1,65,56
33581,26.3.2015,k návrhu na přidělení grantů v Celoměstských programech podpory vzdělávání na území hlavního města Prahy pro rok 2015,64,Z-3271,5,pass,53,0,5,65,58
33583,26.3.2015,Informace o činnosti komise Rady HMP pro ICT a nadstandardních odměnách pirátů,65,Z-3308,5,pass,47,0,10,65,57
33585,26.3.2015,Informace o činnosti komise Rady HMP pro ICT a nadstandardních odměnách pirátů,65,Z-3308,5,pass,51,0,7,65,58
33587,26.3.2015,Informace o činnosti komise Rady HMP pro ICT a nadstandardních odměnách pirátů,65,Z-3308,5,fail,11,11,24,65,46
33589,26.3.2015,ke zřízení Výboru pro národnostní menšiny Zastupitelstva hl.m. Prahy,66,Z-3292,5,pass,57,0,4,65,61
33591,26.3.2015,k návrhu personálních změn ve výborech ZHMP,67,Z-3309,5,pass,39,6,15,65,60
33593,26.3.2015,k návrhu personálních změn ve výborech ZHMP,67,Z-3309,5,pass,60,0,0,65,60
33595,26.3.2015,k návrhu personálních změn ve výborech ZHMP,67,Z-3309,5,pass,60,0,0,65,60
33597,14.4.2015,složení návrhového výboru,,,1M,pass,61,,,65,61
33961,14.4.2015,,,,6,pass,58,0,0,65,58
33599,14.4.2015,"procedurální návrh - ad hoc změna Jednacího řádu ZHMP k průběhu bodu ""Návrhy, připomínky a podněty občanů HMP"" a  ""Dotazy, připomínky a podněty členů ZHMP""    (primátorka HMP)",,,1M,pass,41,2,16,65,59
33963,14.4.2015,,,,6,fail,13,3,43,65,59
33601,14.4.2015,přerušení tohoto zasedání ZHMP   (Novotný),,,1M,fail,31,3,15,65,49
33965,14.4.2015,,,,6,fail,23,0,32,65,55
33603,14.4.2015,procedurální návrh na přerušení tohoto zasedání ZHMP   (Novotný),,,1M,fail,31,11,13,65,55
33967,14.4.2015,,,,6,pass,35,0,23,65,58
33605,14.4.2015,"zařadit do programu bod ""Informace Rady HMP ke zrušení výsledku zakázky malého rozsahu dle usnesení Rady HMP č. 454 s odůvodněním medializovaných pochybností nad výběrem právní kanceláře zastupující hl. m. Prahu ve sporu s COPA RETAIL""      (Jílek)",,,1M,fail,31,5,17,65,53
33969,14.4.2015,,,,6,pass,50,0,11,65,61
33607,14.4.2015,"návrh usnesení ve znění: ""Zastupitelstvo hl. m. Prahy odvolává ke dni 14. 4. 2015 Adrianu Krnáčovou z funkce primátorky hl. m. Prahy""    (Novotný)            NEDOKONČENÉ",,,1M,fail,2,,2,65,4
33971,14.4.2015,informace k úpravám ÚP SÚ HMP zrušeným soudem,1,Z-3212,6,pass,47,2,6,65,55
33609,14.4.2015,"K návrhu personálních změn v Radě hl. m. Prahy""   (Novotný)",,,1M,fail,27,14,14,65,55
33973,14.4.2015,k odměnám neuvolněných členů Zastupitelstva hl. m. Prahy,2,Z-3312,6,fail,11,0,42,65,53
33611,14.4.2015,"zařadit bod ""Vysvětlení kauzy pronájmu Škodova paláce v roce 2006, stanovisko Rady HMP k zajištění administrativních prostor úřadu do budoucna""  (Michálek)",,,1M,fail,31,,19,65,50
33975,14.4.2015,k odměnám neuvolněných členů Zastupitelstva hl. m. Prahy,2,Z-3312,6,pass,47,0,11,65,58
33613,14.4.2015,"zařadit bod ""Uložení úkolu kontrolnímu výboru ZHMP prošetřit uzavírání smluv o pronájmu Škodova paláce a zabývat se postupem orgánů činných v trestním řízení v této kauze""   (Michálek)",,,1M,fail,31,2,18,65,51
33977,14.4.2015,k volbě přísedících Městského soudu v Praze,3,Z-3318,6,pass,45,0,10,65,55
33615,14.4.2015,"zařadit bod ""Vyhrazení působnosti Zastupitelstva HMP rozhodovat o závazcích nad 50 milionů Kč""  (Michálek)",,,1M,fail,23,,25,65,48
33979,14.4.2015,k návrhu na schválení uzavření smluv o zřízení věcného břemene,4,Z-3223,6,pass,55,0,1,65,56
33617,14.4.2015,"zařadit bod ""Žádost Zastupitelstva HMP, aby primátorka hl. m. Prahy zveřejňovala kontakty s  lobbisty dle svého prohlášení v předvolební debatě u Václava Moravce""   (Michálek)",,,1M,fail,30,,22,65,52
33981,14.4.2015,"ke schválení projektů v rámci 14.kontinuální výzvy Operačního programu Praha - Konkurenceschopnost, oblast podpory 2.1 Revitalizace a ochrana území, a v rámci 15. kontinuální výzvy Operačního programu Praha - Konkurenceschopnost, oblast podpory 2.1 Revitalizace a ochrana území a oblast podpory 3.3 Rozvoj malých a středních podniků",5,Z-3335,6,pass,49,2,3,65,54
33983,14.4.2015,k návrhu na poskytnutí účelové neinvestiční dotace z rozpočtu hl. m. Prahy v roce 2015 MČ Praha - Nedvězí na úhradu náhrady za odstraněný objekt č.p. 64 v katastrálním území Nedvězí,6,Z-3274,6,pass,51,0,4,65,55
33985,14.4.2015,k návrhu na poskytnutí účelové investiční dotace městské části Praha - Slivenec na vrub kapitoly 1016 - rezerva na spolufinancování projektů EU/EHP rozpočtu hlavního města Prahy,7,Z-3222,6,pass,44,0,12,65,56
33987,14.4.2015,k návrhu na poskytnutí investiční dotace městské části Praha - Dolní Počernice na vrub kapitoly 1016 - rezerva na spolufinancování EU/EHP rozpočtu hlavního města Prahy,8,Z-3267,6,pass,50,0,6,65,56
33989,14.4.2015,k návrhu zadání celoměstsky významné změny IV ÚP SÚ hl.m. Prahy - Z 2760/00 (Praha 5 - Golfové hřiště Motol),,,6,pass,52,0,3,65,55
33991,14.4.2015,k návrhu zadání celoměstsky významné změny IV ÚP SÚ hl.m. Prahy - Z 2781/00 (Praha 6 -Bytová výstavba),10,Z-2813,6,pass,39,9,6,65,54
33993,14.4.2015,k návrhu na ukončení pořizování celoměstsky významné změny I+II ÚP SÚ hl.m. Prahy - Z 2265/00 (Praha 12; nová obytná výstavba),11,Z-2930,6,pass,46,0,7,65,53
33995,14.4.2015,"ke zrušené změně Z-1294/07 ÚP SÚ hl.m. Prahy (Praha Benice, Praha 22 - obytná výstavba)",12,Z-3207,6,pass,51,0,0,65,51
33997,14.4.2015,,,,6,pass,53,0,0,65,53
33999,14.4.2015,"k návrhu na schválení uzavření smlouvy o zřízení služebnosti se společností České dráhy, a.s.",13,Z-3315,6,pass,48,0,0,65,48
34001,14.4.2015,k návrhu na uzavření smluv o zřízení služebnosti umístění kabelového vedení a stožárů veřejného osvětlení,14,Z-3323,6,pass,49,0,0,65,49
34003,14.4.2015,k návrhu na schválení uzavření smluv o zřízení služebnosti,15,Z-3321,6,pass,48,0,0,65,48
34005,14.4.2015,"k návrhu na schválení uzavření smluv o zřízení věcného břemene se společností PREdistribuce, a.s.",16,Z-3322,6,pass,52,0,1,65,53
34007,14.4.2015,k návrhu na uznání vlastnického práva,17,Z-3189,6,pass,49,0,5,65,54
34009,14.4.2015,"k odůvodnění veřejné zakázky ""Rámcová smlouva na modernizaci a obnovu veřejného osvětlení na území hlavního města Prahy""",18,Z-3058,6,pass,41,0,16,65,57
34011,14.4.2015,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hl.m. Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městské části Praha 8, Praha 9, Praha 11, Praha 13, Praha 15, Praha - Troja a Praha – Zbraslav",19,Z-3337,6,pass,54,0,3,65,57
34013,14.4.2015,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, odejmutí správy svěřených věcí z vlastnictví hlavního města Prahy městské části Praha 5, Praha - Petrovice, Praha - Štěrboholy a Praha 22",20,Z-3336,6,pass,52,0,3,65,55
34015,14.4.2015,,,,6,pass,41,0,0,65,41
34017,14.4.2015,k návrhu na úplatné nabytí pozemků parc. č. 16 a parc. č. 17/2 v k.ú. Koloděje z podílového spoluvlastnictví JUDr. Emanuela Mašína (id. 1/2) a Ing. Jarmily Pokorné (id. 1/2) do vlastnictví hlavního města Prahy,21,Z-3171,6,pass,53,0,7,65,60
34019,14.4.2015,k návrhu na úplatné nabytí pozemku a vyplacení úhrady za faktické užívání,22,Z-3151,6,pass,55,0,3,65,58
34021,14.4.2015,k návrhu na úplatné nabytí pozemku parc.č. 556/4 k.ú. Lahovice,23,Z-3131,6,pass,55,0,4,65,59
34023,14.4.2015,k návrhu na úplatné nabytí pozemku parc.č. 1503/83 k.ú. Vršovice,24,Z-3130,6,pass,54,0,2,65,56
34025,14.4.2015,k návrhu na úplatné nabytí pozuemku parc.č. 36 k.ú. Veleslavín,25,Z-3204,6,pass,54,0,2,65,56
34027,14.4.2015,"k návrhu na úplatné nabytí komunikací, odvodňovacích vpustí, veřejných parkovacích stání, komunikační zeleně, sloupů veřejného osvětlení včetně vedení, zapínacího bodu veřejného osvětlení, stanoviště tříděného odpadu a dotčených pozemků v k.ú. Smíchov z vlastnictví společnosti KALOS s.r.o. se sídlem Praha 6 - Hradčany, Badeniho 290/1 IČO: 26744309 do vlastnictví hlavního města Prahy za cenu ve výši 10.000,- Kč",26,Z-3025,6,pass,52,0,4,65,56
34029,14.4.2015,"k návrhu na úplatné nabytí vybudovaných 10 veřejných parkovacích stání podél komunikace U Železničního mostu na pozemcích parc. č. 560/1 a částech parc. č. 546/2 v k.ú. Smíchov a částí pozemku parc. č. 546/2 k.ú. Smíchov z vlastnictví společnosti Skanska SPV, a.s. se sídlem Praha 4, Hvězdova 1734/2c, IČO: 27454941 do vlastnictví hlavního města Prahy za smluvní cenu ve výši 1.000,- Kč a přijetí finančního daru",27,Z-3172,6,pass,54,0,2,65,56
34031,14.4.2015,,,,6,pass,58,0,0,65,58
34033,14.4.2015,"k návrhu na bezúplatné nabytí pozemků parc.č. 254/14 a parc.č. 254/23 v k.ú. Kamýk a pozemků parc.č. 228/2 a parc.č. 247/1 v k.ú. Lhotka z vlastnictví České republiky, příslušnost hospodařit s majetkem státu má Vězeňská služba České republiky, IČO 002 12 423, se sídlem Soudní 1672/1a, Praha 4 do vlastnictví hl.m. Prahy",28,Z-3227,6,pass,56,0,0,65,56
34035,14.4.2015,"k návrhu na bezúplatné nabytí pozemků parc.č. 2536/2 a parc č. 2536/4 v k.ú. Hloubětín, parc.č. 1066/1 v k.ú. Čimice, parc.č. 1518/9 v k.ú. Radotín, parc.č. 2891/1 a parc.č. 2899/1 v k.ú. Ruzyně, parc.č. 2242/10 v k.ú. Vršovice a parc.č. 3737/1 v k.ú. Újezd na Lesy ve vlastnictví České republiky, příslušnost hospodařit: Úřad pro zastupování státu ve věcech majetkových, IČO 69797111, se sídlem Rašínovo nábřeží 390/42, Praha 2 do vlastnictví hl.m. Prahy",29,Z-3245,6,pass,55,0,0,65,55
