id,legislative_session:number,start_date,item:number,motion:title,
11017,11,2012-10-01,,"Zastupitelstvo Obce Modrava rozhodlo, že bere na vědomí obsah korespondence obce Modrava a souhlasí se způsobem řešení této agendy.",
11018,11,2012-10-01,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje účast obce Modrava na akci Českého červeného kříže pro děti formou finančního příspěvku ve výši 6.490,- Kč + 20%DPH, za který obec Modrava obdrží 20 ks příruček pro děti, které rozdělí tímto způsobem – 10 ks příruček pro ZŠ Srní a 10 ks příruček pro ZŠ Borová Lada.",
12001,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že bere na vědomí informaci o schválení žádosti obce Modrava ministrem životního prostředí ČR Tomášem Chalupou na výstavbu nové čističky odpadních vod a vodovodního řadu včetně úpravny vod na Modravě. Celkové finanční náklady projektu činí 55.517.096 Kč, z toho dotace ze strukturálních fondů bude činit 33.699.788,- Kč a finanční podpora ze SFŽP 1.982.340,- Kč.",
12002,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje projektovou dokumentaci pro stavební povolení na stavbu – Nová ČOV Modrava, zhotovenou společností AQUAŠUMAVA, s.r.o., IČ:64832911, se sídlem Chudenín 30, 340 22 Nýrsko s tím, že připomínky byly zapracovány do DSP 1.11.2012.",
12003,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo v souladu s usnesením č. 1 z 1.10.2012, že zamítá návrh společnosti Silba – Elstav, s.r.o., kterým uhradí společnost Silba – Elstav, s.r.o. Obci Modrava na vyrovnání smluvních sankcí částku 600.000,- Kč, neboť má za to, že se nejedná o částku, která odpovídá výši schválené smluvní sankce dle ustanovení uzavřené smlouvy o dílo se společností Silba – Elstav, s.r.o. na zhotovení rodinného domu na pozemku 1172/1 v k.ú. Filipova Huť. Zastupitelstvo obce ukládá starostovi obce a JUDr. Tomáši Samkovi oznámit Okresnímu soudu Plzeň - jih, že nedošlo k uzavření smíru a že bude dále pokračováno v řízení.",
12004,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje postup starosty obce ve věci reklamační opravy střešního pláště budovy přístavby OÚ Modrava č.p.63, kterou odmítla dodat společnost Stafin, a.s., a schvaluje dodávku práce v rozsahu - demontáž nevyhovujícího poškozeného jímacího vedení a jeho opětovná montáž v souladu s PD a TP a oprava střešní krytiny v místech, které byly poškozeny v důsledku nevyhovující montáže jímacího vedení od dodavatele Tušl & Had, Zdíkov 108, 384 72 Zdíkov.",
12005,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje náklady spojené s opravou střechy na objektu obce Modrava – Farma Filipova Huť v rozsahu – dokončení střešního pláště střešní krytinou a měděným plechem u vikýřů. Dodavatelem uvedených stavebních prací bude Tušl & Had, Zdíkov 108, 384 72 Zdíkov.",
12006,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje náklady spojené s nákupem zimní výbavy na vozidlo Škoda Octavia Scout ve výši 36.500,- Kč. Daňový doklad je součástí usnesení.",
12007,12,2012-11-05,,"Zastupitelstvo obce Modrava nesouhlasí s nabídkou vlastníků nemovitosti č.p. 28 na Modravě manželů Tomáše a Radky Panenkových na odprodej objektu penzionu Zlatá Stezka s přilehlými nemovitostmi Obci Modrava za kupní cenu ve výši 17.552.000,-Kč. Důvodem nesouhlasu je nepřiměřeně vysoká cena ve vztahu k technickému stavu nemovitosti.",
12008,12,2012-11-05,,Zastupitelstvo obce Modrava nesouhlasí s nabídkou společnosti Středočeské reality s.r.o. na odprodej objektu Modrého penzionu se souvisejícími pozemky Obci Modrava.,
12009,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že souhlasí s vypovězením nájemní smlouvy uzavřené dne 1.3.2012 s paní Květoslavou Zemanovou, doručovací adresa Pod Lesem 1304, 342 01 Sušice, o nájmu roubeného kiosku s terasou, včetně příslušenství, z důvodu soustavného porušování smluvních povinností – neplacení nájemného. V případě, že celá dlužná částka nájemného nebude ze strany paní Květoslavy Zemanové uhrazena do 15.11.2012, zplnomocňuje zastupitelstvo obce starostu obce a JUDr. Tomáše Samka ke všem právním úkonům spojených s vymáháním dlužné částky na paní Květoslavě Zemanové.",
12010,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje složení hlavní inventarizační komise ve složení: předseda komise – Michaela Lyer, členové komise ing. Antonín Schubert, JUDr. Tomáš Samek, inventarizační komise pro dokladovou inventuru ve složení – předseda komise Pavlína Kučerová, členové komise Anna Frimlová a Martina Karlová, inventarizační komise pro fyzickou inventuru ve složení – předseda komise Jan Voldřich, DiS, členové komise Jaroslav Doležal a Vratislava Pavlíková. Plán provedení inventur je součástí směrnice k inventurám.",
12011,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že souhlasí s uzavřením smlouvy o zřízení věcného břemene č. IV-12-0007507/VB/001 k tíži parcely č. 1037/15 v k.ú. Filipova Huť se společností ČEZ Distribuce a.s. se sídlem Teplická 874/8, 405 02 Děčín IV - Podmokly, jejímž předmětem bude zřízení věcného břemene na zřízení a provozování zařízení distribuční soustavy – kabelu NN přes zatíženou parcelu za náhradu ve výši 2000,- Kč. Návrh smlouvy je přílohou tohoto usnesení.",
12012,12,2012-11-05,,"Zastupitelstvo obce rozhodlo, že schvaluje uzavření smlouvy se společností OTIDEA, a.s., IČ: 27142422, se sídlem Na Příkopě 988/31, 110 00 Praha 1 na zřízení profilu zadavatele ve smyslu zákona č. 137/2006Sb., o veřejných zakázkách a udělení plné moci společnosti Otidea, a.s. ke zveřejnění zřízení profilu zadavatele v informačním systému veřejných zakázek. Smlouva a plná moc je přílohou usnesení.",
12013,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje rozpočtovou změnu č. 3 rozpočtu Obce Modrava pro rok 2012 s tím, že dochází ke zvýšení objemu rozpočtu obce pro rok 2012 na straně příjmů ve výši 4.027.549,- Kč a na straně výdajů o 29.500,- Kč. O rozdíl v částce 3.998.049,- Kč bude snížen schodek financování. Podrobný rozpis jednotlivých dílčích položek rozpočtových změn je přílohou tohoto usnesení.",
12014,12,2012-11-05,,"Zastupitelstvo obce Modrava rozhodlo, že pověřuje jednatele společnosti Služby Modrava s.r.o. jednáním o uzavření smlouvy mezi společností Služby Modrava, s.r.o. a Správou NP a CHKO Šumava ohledně nájmu a provozování provozovny občerstvení na hájovně Březník.",
12015,12,2012-11-05,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje cenu, kterou Služby Modrava, s.r.o. budou účtovat na provoz sněžné rolby Prinoth Husky ve výši 2.250,- Kč/ motohodinu bez DPH.",
12016,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že bere na vědomí obsah korespondence obce Modrava a souhlasí se způsobem řešení této agendy.",
12017,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje projektový záměr obce na vybudování naučné stezky Modrava – levý břeh Vydry - Hradlový most – Vchynice Tetov – Modrava.",
12018,12,2012-11-05,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje Plán zimní údržby obce Modrava v souladu s přílohou tohoto usnesení a zároveň ruší platnost stávajícího Plánu zimní údržby z 30.11.2010. Návrh plánu zimní údržby je přílohou tohoto usnesení.",
12019,12,2012-11-05,,"Zastupitelstvo obce Modrava rozhodlo, že je prioritní dlouhodobou snahou obce Modrava propojení jádrových zón Národního parku Šumava a Národního parku Bavorský les v zájmu naplnění cílů zakládání národních parků. Jako nejpřístupnější varianta, se kterou souhlasí správy Národních parků Šumava a Bavorský les připadá cesta Luzenským údolím přes Modrý sloup. Zastupitelstvo obce Modrava se důrazně ohrazuje proti nesmyslným, pomlouvačným a neodborným tvrzením ze strany ekologických a občanských sdružení, která nesouhlasí se znovuotevření cesty, která po staletí propojovala Čechy s Bavorskem. Obec vychází z ust. čl. 2 Směrnice o stanovištích (92/43/EHS) ze dne 21.5.1992.",
12020,12,2012-11-05,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje vymezení I., II. a III. Zóny ochrany přírody na správním území obce Modrava tak, jak je zaneseno do mapového podkladu zpracovaného Správou NP a CHKO Šumava dne 30.10.2011 s tím, že na takto vymezeném území I. zóny bude probíhat management obnovy a ochrany lesa směřující k obnově původní přirozené skladby lesních ekosystémů.",
12021,12,2012-11-05,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje pořádání a s tím spojené náklady na tyto prosincové akce – 8.12. Mikulášská nadílka, 15.12. autobusový zájezd do Regensburgu (pořádáno s obcí Kvilda), 23.12. v 16.00 hodin divadelní představení Vánoční příběh.",
12022,12,2012-11-05,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje pro rok 2013 pořízení těchto prvků informačního a navigačního systému v korporátním stylu obce Modrava – směrové šipky v prostoru budoucí křižovatky MK se silnici III/16910, 2 infotabule typu „LES“ – orientační systém v obci, 2 infotabule typu „LES“ – historie Bienertovy pily a a okolí mezolitického osídlení u Javoří Pily, 1x orientační tabule na Filipově Huti.",
12023,12,2012-11-05,,"Zastupitelstvo obce Modrava rozhodlo, že souhlasí s tím, aby se obec finančně podílela na zhotovení projektové dokumentace pro provedení stavby na realizaci akce „Modrava – křižovatka sil. III/16910 s MK“ s předpokládaným podílem obce cca 60.000,-Kč.",
12024,12,2012-11-05,,"Zastupitelstvo obce Modrava rozhodlo, že odmítá veškeré nabídky činěné obci Modrava související se zviditelňováním obce v publikacích a encyklopediích a ukládá starostovi obce odmítat jakékoliv nabídky placené prezentace obce.",
13001,13,2012-12-17,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje rozpočet obce pro rok 2013 dle návrhu, který tvoří přílohu usnesení. Plánované příjmy rozpočtu činí 48. 327.023,- Kč, plánované výdaje rozpočtu činí 76. 287.000,- Kč, čerpání finančních rezerv obce činí 27.959.977,- Kč.",
13002,13,2012-12-17,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje rozpočtový výhled na roky 2014 – 2016 s tím, že celkové příjmy roku 2014 činí 10.854.000,- Kč, celkové výdaje 10.854.000,- Kč, celkové příjmy roku 2015 činí 12.154.000,- Kč, celkové výdaje 12.154.000,- Kč, celkové příjmy roku 2016 činí 13.000.000,- Kč, celkové výdaje 13.000.000,- Kč.",
13003,13,2012-12-17,,"Zastupitelstvo Obce Modrava rozhodlo, že souhlasí s plánem investičních akcí na rok 2013 v tomto rozsahu – křižovatka Modrava, ČOV a vodovod Modrava, 2 RD Filipova Huť, přeložky VN a TS v k.ú. Filipova Huť, garáž Modrava, průzkumné vrty Filipova Huť a dětské hřiště pro veřejnost. Zastupitelstvo obce ukládá starostovi obce zajistit transparentní způsob realizace staveb. U akce 2 RD Filipova Huť zastupitelstvo obce rozhodlo o realizaci formou hypotečního úvěru a ukládá starostovi obce zajistit výběrové řízení na dodavatele hypotečního úvěru.",
13004,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje uzavření smlouvy o dílo mezi obcí a společností Valbek, spol. s r.o., středisko Plzeň, se sídlem Parková 1205/11, 326 00 Plzeň, IČ: 48266230, zastoupené Ing. Jaroslavem Šípkem, na základě které uvedená společnost zpracuje a dodá projektovou dokumentaci v podrobnosti pro provedení stavby včetně výkazu výměr (dokumentace v rozsahu požadovaném zákonem č. 137/2006 Sb. v platném znění) na akci – Modrava – křižovatka silnice III/16910 s místní komunikací za cenu 63.000,- Kč včetně DPH s termínem dodání do 31.1.2013. Objednávka je přílohou usnesení.",
13005,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje uzavření smlouvy o dílo mezi obcí a Ing. Martin Kmínkem - Geodetické práce, se sídlem Nová 1907/41, 370 01 České Budějovice, IČ: 88831248, na základě které provede zhotovitel geodetické zaměření hranice III. zóny NP Šumava na Filipově Huti, a to za cenu 24.200,- Kč (dodavatel není plátce DPH) s tím, že 50% ceny uhradí Správa NP a CHKO Šumava. Objednávka je přílohou usnesení.",
13006,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje uzavření smlouvy o dílo mezi obcí a společností EPL cond, s.r.o., IČ 26346575, se sídlem Purkyňova 19a, 301 00 Plzeň, zastoupené panem Václavem Moule, jednatelem společnosti, na základě které společnost zhotoví komunikační vedení k ČOV Modrava za cenu 189.679,-Kč bez DPH.",
13007,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje žádost obce Modrava o poskytnutí podpory z Operačního programu životní prostředí v rámci 42. výzvy OPŽP na akci Hydrologické průzkumné vrty pro obec Modravu a Filipovu Huť v katastrálním území Filipova Huť a zároveň schvaluje finanční náklady spojené s podáním této žádosti. Žádost byla podána prostřednictvím společnosti AQUAŠUMAVA, s.r.o., IČ: 68432911, se sídlem Chudenín 30, 340 22 Nýrsko.",
13008,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že souhlasí s bezúplatným převodem pozemků z majetku pozemkového fondu České republiky na Obec Modravu, které vznikly dělením pozemků geometrickým vymezením III. zóny ochrany přírody. Jedná se o nově vytvořené parcely č. 1037/1 v k.ú. Filipova Huť dle GP č. 115156/2009 a 1224/10 v k.ú. Filipova Huť dle GP č. 87-126/2006 a č. 989/5 a č. 818/6 v k.ú. Vchynice Tetov II dle GP č. 20-125/2006.",
13009,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že zamítlo nabídku společnosti Volksbank CZ, a.s. na zhodnocení volných finančních prostředků pro Obec Modravu z 19.10.2012.",
13010,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že zamítlo nabídku společnosti BH Securities a.s. k úpisu certifikátu EFG WATER EXPRESS s ročním výnosem 12% za stanovené podmínky, jehož emitentem je švýcarská EFG Financial Products a garantem EFG International AG Zurrich.",
13011,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že do 1.3.2013 pozastavuje výkon usnesení č.9 z 5.11.2012 s tím, že rozhodlo o vypořádání dlužné částky zápočtem proti kupní ceně gastrovybavení stánku provozovaného paní Květoslavou Zemanovou, doručovací adresa Pod Lesem 1304, 342 01 Sušice, když schvaluje odkup elektrického kotle Mareno a elektrického konvektomatu Unox za cenu 40.000,- Kč bez DPH. Cena byla stanovena společností Gastrocentrum-Písek, s.r.o., Sedláčkova 238, 39701 Písek a byla paní Květoslavou Zemanovou akceptována. Za užívání gastovybavení bude navýšen paní Květoslavě Zemanové nájem za provozování stánku s občerstvením.",
13012,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že zamítlo nabídku společnosti Wolters Kluwer, a.s. na pořízení systému ASPI.",
13013,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje projektovou dokumentaci na polyfunkční objekt na pozemku p.č. 1025/1 v k.ú. Filipova Huť zpracovanou ing. arch. Hanou Urbancovou a souhlasí s úhradou závěrečné faktury ve výši 100.500,- Kč.",
13014,13,2012-12-17,,"Zastupitelstvo obce rozhodlo, že schvaluje přenechání objektu čp. 61 v Modravě do bezplatného užívání společnosti Služby Modrava, s.r.o.",
13015,13,2012-12-17,,"Zastupitelstvo obce rozhodlo, že neschvaluje poskytnutí příspěvku – porodného ze sociálního fondu obce Modrava žadatelce paní Sedláčkové.",
13016,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje snížení nájemného za pronájem rodinného domu v č.p. Filipova Huť čp. 31 s příslušenstvím a zázemím na částku 16.000,-Kč bez DPH měsíčně.",
13017,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje dosavadní postup starosty obce ve věci řízení u Rozhodčího soudu proti společnosti Václav Král – Provádění staveb, s.r.o. Zastupitelstvo obce Modrava projednalo návrh JUDr. Jiřího Štancla z 6.12.2012 a rozhodlo o ukončení zastupování obce Modrava JUDr. Jiřím Štanclem.",
13018,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že souhlasí s přerušením řízení vedeného Okresním soudem Plzeň – jih ve věci žaloby Obce Modrava vůči společnosti SILBA – Elstav, s.r.o., vedeného pod sp. zn. 10 C 227/2011.",
13019,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že ve věci zřízení obecní policie v obci Modrava pověřuje starostu obce Modrava k jednáním se starostou Města Železná Ruda o uzavření smlouvy o výkonu služby Městské policie Železná Ruda na správním území Obce Modrava.",
13020,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje zřízení devizového účtu u společnosti Raiffeisenbank a.s., Hvězdova 1716/2b, 140 78 Praha 4, IČ 49240901, DIČ CZ49240901, pobočka Plzeň, Americká 1 301 00 Plzeň a pověřuje starostu obce ke všem právním úkonům spojených se zřízením devizového účtu a rozhodlo o převodu 5 milionů Kč na tento účet.",
13021,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že souhlasí s uzavřením smlouvy o zřízení věcného břemene k tíži parcel č. 1261/4, 1261/3, 1035/9, 1449/7, 1037/15 a st.p. č. 272 v k.ú. Filipova Huť se společností Telefónica O2 Czech Republic, a.s., IČ: 60193336 se sídlem Za Broumovkou 266/2, 140 22 Praha 4 – Michle, jejímž předmětem bude zřízení věcného břemene zřízení, provozování údržby a opravy podzemního komunikačního vedení na dobu neurčitou za náhradu ve výši 831,- Kč. Návrh smlouvy je přílohou tohoto usnesení.",
13022,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje standardní smlouvu o údržbě výtahové instalace uzavřenou mezi Obcí Modrava a společností Schindler CZ, a.s., IČ 27127010 se sídlem Řevnická 170/4, 155 21 Praha 5 na provádění pravidelné údržby výtahové instalace za celkovou roční odměnu 11.475,- Kč bez DPH. Smlouva je přílohou usnesení.",
13023,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že nesouhlasí s uzavřením kupní smlouvy dle návrhu společnosti ČEZ Distribuce, a.s. zn. IZ – 12 – 0000018/1/KS o prodeji 13m2 parcely č. 1037/26 v k. ú. Filipova Huť z majetku obce do majetku společností ČEZ Distribuce, a.s., a to z důvodu nepřiměřeně nízké kupní ceny.",
13024,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje darovací smlouvu Evidenční číslo: 9 2012 00 590, kterou společnost Československá obchodní banka, a. s., IČ 00001350, se sídlem Radlická 333/150, 150 57 Praha 5 daruje obci finanční dar na údržbu lyžařské běžecké stopy ve výši 45 000,- Kč – smlouva je přílohou usnesení.",
13025,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje Cenový dodatek ke Smlouvě o zabezpečení sběru, přepravy, třídění, využívání a odstraňování komunálního odpadu, uzavřený se společností Rumpold – P, s.r.o. pro rok 2013, a to ve znění, které je přílohou tohoto usnesení.",
13026,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že souhlasí s vyplacením zálohy na cenu dodávek a služeb, které budou obce poskytnuty v roce 2013 společností Služby Modrava, s.r.o., a to ve výši 500 tis. Kč.",
13027,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že bere na vědomí obsah korespondence obce Modrava a souhlasí se způsobem řešení této agendy.",
13028,13,2012-12-17,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje uplatnění práva osoby zúčastněné na soudním řízení ve věci žaloby Hnutí Duha na Ministerstvo životního prostředí ČR proti Rozhodnutí MŽP, kterým bylo vydáno rozhodnutí o povolení užití biocidů ve II. zóně NP Šumava.",
9001,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje uzavření dohody o narovnání mezi obci a společností SILBA – Elstav, s.r.o., na základě které společnost obci na vypořádání všech vzájemných práv a závazků z uzavřené smlouvy o dílo ohledně provedení stavby rodinného domu v k.ú. Filipova Huť doplatí částku ve výši 800.000,-Kč bez DPH s tím, že práva a povinnosti stran ze smlouvy budou do budoucna zachovány, přičemž obec nebude uplatňovat další nároky z titulu prodlení zhotovitele s dokončením díla a zhotovitel nebude nárokovat další finanční pohledávky v souvislosti s cenou jím realizovaných prací a dodávek na díle. Obec souhlasí s tím, aby společnost svůj závazek splatila do 30.9.2013.",
9002,9,2012-03-05,,"Zastupitelstvo obce konstatuje, že se podrobně seznámilo se všemi podklady uplatněné reklamace otopného systému v Přístavbě k č.p. 63 na Modravě, které jsou obsaženy v příloze tohoto usnesení. Na základě této skutečnosti konstatuje, že společnost Stafin, a.s. neplní ustanovení smlouvy o dílo uvedené v čl. 9 a rozhodlo, že schvaluje dosavadní způsob řešení této věci starostou obce a ukládá starostovi obce postupovat v řešení této věci způsobem, který povede k urychlenému odstranění vad na otopném systému.",
9003,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že souhlasí s uzavřením kupní smlouvy, kterou obec prodává společnosti ČEZ Distribuce, a.s. se sídlem, Teplická 847/8, 405 02 Děčín IV – Podmokly nově vytvořený pozemek p.č. 1037/26 v k.ú. Filipova Huť o výměře 13 m2, oddělený od stávající parcely č. 1037/15 v k.ú. Filipova Huť dle GP č. 1531080/2011, a to za kupní cenu ve výši 850,-Kč za jeden m2. Návrh smlouvy je přílohou usnesení.",
9004,9,2012-03-05,,"Zastupitelstvo Obce Modrava rozhodlo, že souhlasí se zřízením stanice Zdravotnické záchranné služby Plzeňského kraje na Modravě v nemovitosti č.p. 61 na Modravě, která je ve vlastnictví Obce Modrava. K tomu ukládá starostovi obce připravit výběrové řízení na komplexní dodávku – zhotovení projektové dokumentace a rekonstrukce objektu č.p. 61.",
9005,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje účetní závěrku za rok 2012 v rozsahu – rozvaha, výkaz zisku a ztráty a příloha. Podrobný rozpis účetní závěrky je přílohou tohoto usnesení.",
9006,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje zprávu o stavu portfolia obce Modrava. Zpráva je přílohou usnesení. Zastupitelstvo obce ukládá starostovi obce zajistit externího odborného konzultanta na posouzení investování finančního kapitálu obce.",
9007,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že zamítlo nabídky společnosti BH Securities a.s., konkrétně úpisu certifikátu Top Český Bonus CZK VII jehož emitentem je banka Morgan Stanley B.V. s ročním výnosem 13% za stanovené podmínky a úpis dluhopisu Photon Energy Investments N.V. s ročním výnosem 8% za stanovené podmínky.",
9008,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje zrušení účtu č. 217050359 vedeného u ČSOB, a.s. pobočka v Sušici s tím, že finanční zůstatek bude převeden na spořicí účet č. 212002438 vedený u Československé obchodní banky, a.s., pobočka Sušice.",
9009,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje ukončení nájemní smlouvy s Lesním družstvem Fraxinus, IČ: 29120071, se sídlem Modrava 63, 341 92 Kašperské Hory. Dohoda o ukončení nájemní smlouvy je přílohou usnesení.",
9010,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že ukládá starostovi obce požádat státní podnik Lesy České republiky o úplatný převod vlastnických práv k pozemkům st.p.č. 222, 167, 169/1, 169/3 a 169/4 v k.ú. Filipova Huť a st.p.č. 69 v k.ú. Vchynice – Tetov II na Obec Modravu.",
9011,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje nákup scanneru EPSON Perfection V700 Photo do kanceláře starosty obce. Dodavatelem bude Bohumil Dach – HSD.CZ, IČ: 68794096. Objednávka je přílohou usnesení.",
9012,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje inventarizační zprávu za rok 2012 s tím, že nápravná opatření byla již provedena. Inventarizační zpráva je přílohou usnesení.",
9013,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje jednorázový finanční dar Fondu ohrožených dětí ČR prostřednictvím zařízení Klokánek v Janovicích nad Úhlavou, se sídlem Rozvojová zóna 514, 340 21 Janovice nad Úhlavou ve výši 15.000,- Kč.",
9014,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje rozpočtovou změnu č. 4 rozpočtu Obce Modrava pro rok 2012 s tím, že: a) na straně výdajů došlo k přesunům částek mezi jednotlivými paragrafy a položkami, aniž by se změnil celkový objem schválených výdajů, b) na straně příjmů došlo k přesunům mezi položkami tak, aby byl naplněn § 16 zákona č. 250/2000Sb., o rozpočtových pravidlech územních rozpočtů. Celkový objem příjmů se nezměnil. Podrobný rozpis jednotlivých dílčích položek rozpočtových změn je přílohou tohoto usnesení.",
9015,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje jednací řád zastupitelstva obce Modrava v souladu s návrhem, který je přílohou usnesení, a zároveň ruší stávající jednací řád zastupitelstva obce ze dne 2.11.2006. Nový jednací řád je přílohou usnesení.",
9016,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že podle ust. § 3a odst. 1 zákona č. 553/1991 Sb. v platném znění schvaluje uzavření veřejnoprávní smlouvy s Městem Železná Ruda, na základě které bude Městská policie Města Železná Ruda vykonávat úkoly stanovené zákonem o obecní policii nebo zvláštními zákony na území obce Modrava. Návrh smlouvy je přílohou usnesení.",
9017,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje uzavření smlouvy se společností EKOKOM, a.s., IČ:25134701 se sídlem Na Pankráci 1685/17, 140 21 Praha 4 o výpůjčce nádob na separovaný odpad, kterou se mění všechny dosavadní smlouvy o výpůjčce uzavřené se společností EKO-KOM, a.s. Smlouva je přílohou usnesení.",
9018,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje uzavření smlouvy o dílo č. Z_S24_12_8120023789 a Z_S24_12_8120023856 se společností ČEZ Distribuce, a.s., IČ: 24729035, se sídlem Teplická 874/8, 405 02 Děčín IV – Podmokly o realizaci přeložky distribučního zařízení k dodávce energie V. a VI. etapa. Smlouvy jsou přílohou usnesení.",
9019,9,2012-03-05,,"Zastupitelstvo obce rozhodlo v souladu s ust. § 6 odst. 5 písm. a) zákona č. 183/2006 Sb. v platném znění (stavební řád) o pořízení územně plánovací dokumentace ve formě Změny č. 4 ÚPNSÚ Modrava, spočívající v přemístění pozemku určeného pro výstavbu rodinného domku z pozemku 805/2 v k.ú. Vchynice – Tetov II na pozemek 805/1 v k.ú. Vchynice – Tetov II. Zastupitelstvo schvaluje podle ust. § 6 odst. 6 písm. b) stavebního řádu, aby pořizovatelem Změny č. 4 ÚPNSÚ Modrava byla obec a tuto činnost vykonávala prostřednictvím společnosti Projektový atelier AD, s.r.o. Zastupitelstvo dále rozhodlo, že v souladu s požadavky stavebního řádu určuje starostu Obce Modrava pro výkon spolupráce s osobou vykonávající činnost pořizovatele územně plánovací dokumentace Změny č. 4 ÚPNSÚ Modrava při jejím pořizování.",
9020,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje vyhlášení výzvy k podání nabídky na veřejnou zakázku: „Zhotovení projektové dokumentace změny stavby, prováděcí dokumentace a výkonu autorského dohledu na stavbu: Nová ČOV Modrava, vodovod Modrava – část vodovod“, dále schvaluje výběrovou komisi pro hodnocení nabídek ve složení, JUDr. Tomáš Samek, Jan Voldřich, DiS a Jaroslav Doležal.",
9021,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje účast obce Modrava v rámci grantového řízení Oranžové hřiště pro rok 2013 vyhlášené nadací ČEZ, s tím, že spoluúčast obce bude ve výši 1 milion Kč.",
9022,9,2012-03-05,,"Zastupitelstvo obce rozhodlo, že schvaluje účast obce Modrava v rámci Mikroregionu Šumava západ v programu Podpory rozvoje cykloturistiky a cyklistické dopravy v Plzeňském kraji projektem – nástupní místo cyklotras křižovatka Modrava – Březník.",
